buyer_province,buyer_city,buyer_district,buyer_village,seller_province,seller_city,seller_district,seller_village,buyer_name,seller_name,buyer_npwp,buyer_active_pkp_flag,seller_npwp,seller_active_pkp_flag,buyer_klu_code,buyer_klu_description,seller_klu_code,seller_klu_description,invoice_date,international_transcation_flag,normalized_item_name,brand,category,quantity,unit_amount,discount_amount,dpp_amount,ppn_amount,ppnbm_amount,gross_amount
Jawa Timur,Malang,Klojen,Kauman,Jawa Timur,Malang,Klojen,Kauman,Dinas Pekerjaan Umum,Perum Laksmiwati Kuswandari Tbk,715201220364616,true,565627682702655,false,46413,perdagangan besar alas kaki,46413,perdagangan besar alas kaki,2024-07-30,false,laundry washing machine,brother,Laundry type washing machines,1,3051084,237859,2813225,309454,0,3122679
Jawa Barat,Bandung,Coblong,Dago,Jawa Tengah,Solo,Banjarsari,Sragen,Kementerian Perhubungan,UD Uwais,508638796763635,true,896323546194957,false,47822,"perdagangan eceran kaki lima dan los pasar roti, kue kering, kue basah dan sejenisnya",47822,"perdagangan eceran kaki lima dan los pasar roti, kue kering, kue basah dan sejenisnya",2024-09-19,true,snack foods,dk,Snack foods,7,9283271,3192763,61790134,6796914,0,68587048
Jawa Barat,Bandung,Coblong,Dago,Jawa Barat,Bandung,Coblong,Dago,Badan Keuangan,UD Suartini Tbk,965400391459165,false,805320769652078,true,15493,industri kecap,15493,industri kecap,2025-05-30,true,freezer,electrolux,Upright cabinet freezer,3,3453286,3704,10356154,1139176,0,11495330
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Timur,Malang,Klojen,Kauman,Dinas Pekerjaan Umum,UD Mustofa Kusumo (Persero) Tbk,635606729052430,false,597505003351575,true,36992,industri pita mesin tulis/gambar,36992,industri pita mesin tulis/gambar,2024-08-15,true,facial care products,biore,Facial care products,4,9232868,1166490,35764982,3934148,0,39699130
Bali,Badung,Kuta,Legian,Jawa Barat,Bandung,Coblong,Dago,Dinas Pendidikan,CV Gunarto,750875093666066,false,155203591335675,true,36992,industri pita mesin tulis/gambar,36992,industri pita mesin tulis/gambar,2024-08-13,false,facial care products,biore,Facial care products,3,2756755,704737,7565528,832208,0,8397736
Bali,Badung,Kuta,Legian,DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Badan Perhubungan,Perum Nasyiah Saefullah Tbk,176187652906717,false,719775992734671,true,24202,industri pembuatan logam dasar bukan besi,24202,industri pembuatan logam dasar bukan besi,2025-04-02,false,taxicab service,blue bird,Taxicab services,8,2307303,255901,18202523,2002277,0,20204800
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Barat,Bandung,Coblong,Dago,Direktorat Pekerjaan Umum,Perum Narpati Halimah Tbk,987417268831819,false,785495794492043,false,31402,industri akumulator listrik (batu baterai sekunder),31402,industri akumulator listrik (batu baterai sekunder),2024-12-21,false,motorcycle,yamaha,Motorcycles,9,9699293,5936673,81356964,8949266,0,90306230
Bali,Badung,Kuta,Legian,Jawa Barat,Bandung,Coblong,Dago,Kementerian Pendidikan,UD Susanti Lestari (Persero) Tbk,623410587516863,true,566168941204526,true,16295,industri kayu bakar dan pelet kayu,16295,industri kayu bakar dan pelet kayu,2024-12-27,false,social media advertising,fb,Online and social media publicity service,6,9452211,5347767,51365499,5650204,0,57015703
DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,DKI Jakarta,Jakarta Timur,Jatinegara,Bali Mester,Kementerian Pendidikan,Perum Prasetya (Persero) Tbk,475245648359202,false,915598810660127,true,52349,perdagangan eceran khusus bahan konstruksi lainnya di dalam bangunan,52349,perdagangan eceran khusus bahan konstruksi lainnya di dalam bangunan,2025-07-04,true,instant noodle or pasta,burung dara,Plain pasta and noodles,4,5595118,1417409,20963063,2305936,0,23268999
Jawa Timur,Malang,Klojen,Kauman,Jawa Timur,Malang,Klojen,Kauman,Direktorat Perhubungan,UD Simbolon,936079498536136,true,686678939516253,false,52405,perdagangan eceran bahan konstruksi dan sanitasi bekas di dalam bangunan,52405,perdagangan eceran bahan konstruksi dan sanitasi bekas di dalam bangunan,2025-03-17,false,insurance service,lippo,Insurance law service,9,9040666,157021,81208973,8932987,0,90141960
Bali,Badung,Kuta,Legian,Jawa Barat,Bandung,Coblong,Dago,Direktorat Pekerjaan Umum,Perum Pranowo Tbk,286864760252337,false,770123077144698,true,02119,pengusahaan hutan lainnya,02119,pengusahaan hutan lainnya,2025-05-05,false,laundry washing machine,toshiba,Laundry type washing machines,6,580633,142342,3341456,367560,0,3709016
DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Jawa Timur,Malang,Klojen,Kauman,Dinas Pendidikan,CV Hassanah Farida (Persero) Tbk,983768437807485,true,327542117991780,true,01223,pembibitan dan budidaya ayam buras,01223,pembibitan dan budidaya ayam buras,2025-05-20,false,water,prima,Water,9,468336,418919,3796105,417571,0,4213676
Bali,Badung,Kuta,Legian,Jawa Timur,Malang,Klojen,Kauman,Kementerian Pekerjaan Umum,Perum Tampubolon Mangunsong,331018270933106,true,536383535147786,true,24214,industri bahan amelioran (pembenah tanah),24214,industri bahan amelioran (pembenah tanah),2025-04-08,true,facial care products,nivea,Facial care products,5,788700,360213,3583287,394161,0,3977448
DKI Jakarta,Jakarta Timur,Jatinegara,Bali Mester,DKI Jakarta,Jakarta Timur,Matraman,Pisangan Baru,Dinas Keuangan,CV Mangunsong Rajata Tbk,316785040677671,false,699286564946185,false,80122,jasa pendidikan sekolah dasar swasta,80122,jasa pendidikan sekolah dasar swasta,2024-10-12,false,edible vegetable oil,kunci mas,Edible vegetable or plant oils,2,4624378,156574,9092182,1000140,0,10092322
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Barat,Bandung,Coblong,Dago,Dinas Keuangan,PT Handayani,375649171757459,true,450577011521809,false,80122,jasa pendidikan sekolah dasar swasta,80122,jasa pendidikan sekolah dasar swasta,2025-05-29,false,edible vegetable oil,kunci mas,Edible vegetable or plant oils,1,2232279,7600,2224679,244714,0,2469393
DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Sekretariat Pekerjaan Umum,UD Mustofa Tbk,887416498308727,false,500396678256515,false,47822,"perdagangan eceran kaki lima dan los pasar roti, kue kering, kue basah dan sejenisnya",47822,"perdagangan eceran kaki lima dan los pasar roti, kue kering, kue basah dan sejenisnya",2025-03-22,false,snack foods,dk,Snack foods,4,9000391,329444,35672120,3923933,0,39596053
Jawa Timur,Malang,Klojen,Kauman,DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Direktorat Kesehatan,PT Fujiati (Persero) Tbk,351972620646470,true,390540007451321,false,49425,angkutan darat lainnya untuk wisata,49425,angkutan darat lainnya untuk wisata,2024-08-14,false,fresh bread,arnon,Fresh bread,3,5591983,1654188,15121761,1663393,0,16785154
Jawa Timur,Malang,Klojen,Kauman,Jawa Timur,Malang,Klojen,Kauman,Direktorat Kesehatan,PD Laksmiwati,964625373611221,false,747030829258841,true,36992,industri pita mesin tulis/gambar,36992,industri pita mesin tulis/gambar,2024-10-18,true,facial care products,biore,Facial care products,7,1844848,683398,12230538,1345359,0,13575897
DKI Jakarta,Jakarta Timur,Jatinegara,Bali Mester,Bali,Badung,Kuta,Legian,Sekretariat Kesehatan,Perum Rajasa (Persero) Tbk,643107092379642,false,483609582734798,true,55114,hotel bintang dua,55114,hotel bintang dua,2025-04-09,false,ecommerce advertising,goads,Advertising,7,9566224,6604575,60358993,6639489,0,66998482
Bali,Badung,Kuta,Legian,Bali,Badung,Kuta,Legian,Badan Pekerjaan Umum,CV Yuniar Tbk,298352091853026,false,556885546567428,true,55212,restoran/rumah makan talam selaka,55212,restoran/rumah makan talam selaka,2024-08-22,true,insurance service,avrist,Insurance law service,10,6407071,2746499,61324211,6745663,0,68069874
DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Bali,Badung,Kuta,Legian,Direktorat Pekerjaan Umum,PT Suwarno Budiman (Persero) Tbk,539080053634318,false,331551117243685,false,30001,industri mesin kantor dan akuntansi manual,30001,industri mesin kantor dan akuntansi manual,2025-02-01,false,freezer,sanken,Upright cabinet freezer,10,5159503,3646754,47948276,5274310,0,53222586
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Barat,Bandung,Coblong,Dago,Sekretariat Pendidikan,PD Fujiati Hardiansyah,891906073658495,false,364857882179872,false,45311,instalasi air (plumbing),45311,instalasi air (plumbing),2024-11-21,false,electric fan,maspion,Domestic electric fan,6,6472144,1703024,37129840,4084282,0,41214122
Jawa Timur,Malang,Klojen,Kauman,Jawa Barat,Bandung,Coblong,Dago,Direktorat Kesehatan,PT Zulaika Wahyuni (Persero) Tbk,854427638815551,true,113061572264390,true,28222,industri mesin dan perkakas mesin untuk pengerjaan kayu,28222,industri mesin dan perkakas mesin untuk pengerjaan kayu,2024-12-13,true,feminine hygiene products,softex,Feminine hygiene products,3,8215493,1831799,22814680,2509614,0,25324294
DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Bali,Badung,Kuta,Legian,Sekretariat Perhubungan,UD Januar Tampubolon (Persero) Tbk,533149384733442,false,309183056734246,false,08992,penggalian batu bahan industri,08992,penggalian batu bahan industri,2025-04-18,true,soft drinks,lasegar,Soft drinks,10,8407686,3972005,80104855,8811534,0,88916389
Bali,Badung,Kuta,Legian,DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Kementerian Pekerjaan Umum,UD Wasita (Persero) Tbk,190145739271644,true,923365546635081,false,45311,instalasi air (plumbing),45311,instalasi air (plumbing),2024-10-30,false,electric fan,maspion,Domestic electric fan,9,1362558,1097558,11165464,1228201,0,12393665
DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Bali,Badung,Kuta,Legian,Sekretariat Pendidikan,PD Novitasari,611197611280711,false,926203849057217,false,28222,industri mesin dan perkakas mesin untuk pengerjaan kayu,28222,industri mesin dan perkakas mesin untuk pengerjaan kayu,2025-01-28,false,feminine hygiene products,softex,Feminine hygiene products,6,4992868,1213028,28744180,3161859,0,31906039
DKI Jakarta,Jakarta Timur,Jatinegara,Bali Mester,Jawa Timur,Malang,Klojen,Kauman,Sekretariat Pendidikan,Perum Gunarto (Persero) Tbk,645788495970362,true,669246920170724,true,46413,perdagangan besar alas kaki,46413,perdagangan besar alas kaki,2025-05-21,false,laundry washing machine,brother,Laundry type washing machines,5,2273631,589240,10778915,1185680,0,11964595
Jawa Tengah,Solo,Banjarsari,Sragen,Bali,Badung,Kuta,Legian,Dinas Keuangan,PD Mahendra Aryani,889001738107989,true,303574942604988,true,01702,penangkaran satwa liar,01702,penangkaran satwa liar,2024-11-13,false,bathing soap,lifebuoy,Soaps,2,2483874,312236,4655512,512106,0,5167618
Jawa Timur,Malang,Klojen,Kauman,Jawa Timur,Malang,Klojen,Kauman,Kementerian Keuangan,PD Saptono Gunawan,159133607923334,true,548946334445234,false,55212,restoran/rumah makan talam selaka,55212,restoran/rumah makan talam selaka,2025-03-07,false,insurance service,avrist,Insurance law service,8,8984217,1960093,69913643,7690500,0,77604143
Jawa Timur,Malang,Klojen,Kauman,Bali,Badung,Kuta,Legian,Direktorat Perhubungan,PT Dabukke Maulana,455432932687482,true,817674137179978,false,28222,industri mesin dan perkakas mesin untuk pengerjaan kayu,28222,industri mesin dan perkakas mesin untuk pengerjaan kayu,2025-01-04,false,feminine hygiene products,softex,Feminine hygiene products,10,4623311,2809910,43423200,4776552,0,48199752
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Timur,Malang,Klojen,Kauman,Dinas Keuangan,Perum Permadi Rahayu (Persero) Tbk,111908001322559,true,176509824522853,true,36992,industri pita mesin tulis/gambar,36992,industri pita mesin tulis/gambar,2025-04-01,false,facial care products,biore,Facial care products,2,8862472,217909,17507035,1925773,0,19432808
Jawa Timur,Malang,Klojen,Kauman,Jawa Tengah,Solo,Banjarsari,Sragen,Sekretariat Pendidikan,CV Melani (Persero) Tbk,839273797629769,true,774850818702986,true,63210,pergudangan,63210,pergudangan,2025-04-23,true,edible vegetable oil,barco,Edible vegetable or plant oils,2,2229482,197110,4261854,468803,0,4730657
Bali,Badung,Kuta,Legian,Jawa Tengah,Solo,Banjarsari,Sragen,Direktorat Keuangan,UD Mayasari Tbk,580743288780868,false,282356826705839,true,22121,industri pengasapan karet,22121,industri pengasapan karet,2024-11-01,false,air conditioner,modena,Air conditioners,1,6472301,407466,6064835,667131,0,6731966
DKI Jakarta,Jakarta Timur,Jatinegara,Bali Mester,Jawa Timur,Malang,Klojen,Kauman,Sekretariat Perhubungan,PT Maryati,826747887592128,false,261985157273982,false,24115,"industri kimia dasar organik, yang bersumber dari hasil pertanian",24115,"industri kimia dasar organik, yang bersumber dari hasil pertanian",2025-02-26,true,diesel power generator,lovol,Diesel generators,10,1832574,926063,17399677,1913964,0,19313641
Jawa Tengah,Solo,Banjarsari,Sragen,DKI Jakarta,Jakarta Timur,Jatinegara,Bali Mester,Direktorat Kesehatan,CV Nasyidah Kusumo (Persero) Tbk,820956014341794,true,142601492389780,false,45311,instalasi air (plumbing),45311,instalasi air (plumbing),2025-02-10,false,electric fan,maspion,Domestic electric fan,3,5583643,820679,15930250,1752327,0,17682577
DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Jawa Timur,Malang,Klojen,Kauman,Direktorat Perhubungan,Perum Siregar Prabowo Tbk,738657862513631,false,867679591632408,false,26514,industri alat uji dalam proses industri,26514,industri alat uji dalam proses industri,2025-03-22,false,instant noodle or pasta,atom bulan,Plain pasta and noodles,1,1571139,95775,1475364,162290,0,1637654
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Barat,Bandung,Coblong,Dago,Dinas Keuangan,PD Zulaika Maheswara Tbk,539219229382478,true,875566427954830,false,92429,jasa rekreasi lainnya,92429,jasa rekreasi lainnya,2025-01-13,false,television,panasonic,Televisions,2,7398147,397335,14398959,1583885,0,15982844
DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Jawa Timur,Malang,Klojen,Kauman,Direktorat Pekerjaan Umum,Perum Pudjiastuti,605877619585088,true,481998845370649,true,08992,penggalian batu bahan industri,08992,penggalian batu bahan industri,2025-01-01,false,soft drinks,lasegar,Soft drinks,1,6853292,123928,6729364,740230,0,7469594
Bali,Badung,Kuta,Legian,DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Kementerian Perhubungan,UD Sihombing Tbk,151568033243668,true,830469574914058,true,52349,perdagangan eceran khusus bahan konstruksi lainnya di dalam bangunan,52349,perdagangan eceran khusus bahan konstruksi lainnya di dalam bangunan,2024-08-16,true,instant noodle or pasta,burung dara,Plain pasta and noodles,3,888156,161133,2503335,275366,0,2778701
Jawa Timur,Malang,Klojen,Kauman,DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Dinas Perhubungan,CV Damanik Firgantoro,863807268397107,false,236010121940921,true,02011,pengusahaan hutan jati,02011,pengusahaan hutan jati,2024-11-19,false,hair shampoo,zinc,Shampoos,4,814815,310947,2948313,324314,0,3272627
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Barat,Bandung,Coblong,Dago,Sekretariat Kesehatan,CV Riyanti Pangestu,374317150263778,true,212550190815251,false,01223,pembibitan dan budidaya ayam buras,01223,pembibitan dan budidaya ayam buras,2024-08-26,true,water,prima,Water,1,8219958,84643,8135315,894884,0,9030199
DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Jawa Timur,Malang,Klojen,Kauman,Dinas Keuangan,PD Kusmawati (Persero) Tbk,607126215148879,false,787401675472175,true,45227,bangunan dermaga,45227,bangunan dermaga,2024-10-14,true,fresh bread,jordan,Fresh bread,8,1526750,631661,11582339,1274057,0,12856396
Jawa Timur,Malang,Klojen,Kauman,DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Direktorat Kesehatan,UD Firgantoro,159748477297815,true,996905619474914,true,24202,industri pembuatan logam dasar bukan besi,24202,industri pembuatan logam dasar bukan besi,2024-12-14,false,taxicab service,blue bird,Taxicab services,8,3008222,670080,23395696,2573526,0,25969222
DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Jawa Barat,Bandung,Coblong,Dago,Sekretariat Perhubungan,Perum Pradana Prayoga (Persero) Tbk,217566325840580,true,705014540400281,true,10794,"industri kerupuk, keripik, peyek dan sejenisnya",10794,"industri kerupuk, keripik, peyek dan sejenisnya",2025-02-17,true,water,eternal plus,Water,1,8187979,539915,7648064,841287,0,8489351
DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Jawa Timur,Malang,Klojen,Kauman,Kementerian Keuangan,PT Mulyani Pudjiastuti (Persero) Tbk,210407407627495,true,564542536371016,true,92424,gelanggang permainan dan ketangkasan,92424,gelanggang permainan dan ketangkasan,2025-01-28,false,snack foods,wafello,Snack foods,4,1283623,246934,4887558,537631,0,5425189
Jawa Timur,Malang,Klojen,Kauman,Jawa Barat,Bandung,Coblong,Dago,Badan Kesehatan,UD Setiawan,910445114865171,true,503738230268632,false,52213,perdagangan eceran khusus sayuran di dalam bangunan,52213,perdagangan eceran khusus sayuran di dalam bangunan,2025-04-06,true,instant noodle or pasta,pop mie,Plain pasta and noodles,6,2184259,67307,13038247,1434207,0,14472454
Bali,Badung,Kuta,Legian,DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Dinas Keuangan,PD Nababan Tbk,779632597660789,true,994602129162226,true,31402,industri akumulator listrik (batu baterai sekunder),31402,industri akumulator listrik (batu baterai sekunder),2024-08-25,true,motorcycle,yamaha,Motorcycles,2,6957115,1094228,12820002,1410200,0,14230202
Jawa Barat,Bandung,Coblong,Dago,DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Badan Perhubungan,PT Hutagalung Tbk,350407672083336,true,745932646126662,true,52213,perdagangan eceran khusus sayuran di dalam bangunan,52213,perdagangan eceran khusus sayuran di dalam bangunan,2025-01-26,false,instant noodle or pasta,pop mie,Plain pasta and noodles,1,722073,61689,660384,72642,0,733026
Bali,Badung,Kuta,Legian,Jawa Timur,Malang,Klojen,Kauman,Dinas Pendidikan,Perum Waluyo Widodo,947893367423072,true,923919438392403,false,01223,pembibitan dan budidaya ayam buras,01223,pembibitan dan budidaya ayam buras,2025-07-06,true,water,prima,Water,3,6063049,620317,17568830,1932571,0,19501401
DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Jawa Barat,Bandung,Coblong,Dago,Direktorat Kesehatan,PD Pratama Tbk,891660716589595,false,989299542776449,false,03125,penangkapan/pengambilan induk/benih ikan di perairan umum,03125,penangkapan/pengambilan induk/benih ikan di perairan umum,2025-01-20,false,tablet computers,realme,Tablet computers,1,1236125,50446,1185679,130424,0,1316103
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Tengah,Solo,Banjarsari,Sragen,Kementerian Pekerjaan Umum,PD Saptono Palastri,509815792094849,true,531167948475824,false,31402,industri akumulator listrik (batu baterai sekunder),31402,industri akumulator listrik (batu baterai sekunder),2025-01-15,false,motorcycle,yamaha,Motorcycles,10,735757,383329,6974241,767166,0,7741407
Jawa Barat,Bandung,Coblong,Dago,Jawa Tengah,Solo,Banjarsari,Sragen,Sekretariat Kesehatan,PD Sirait Januar Tbk,938814642731635,true,497118347537067,false,52101,pergudangan,52101,pergudangan,2024-11-14,false,hair shampoo,ellips,Shampoos,5,963687,33223,4785212,526373,0,5311585
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Timur,Malang,Klojen,Kauman,Kementerian Kesehatan,Perum Sihotang Mahendra Tbk,198300883057940,true,424678820732048,true,47895,"perdagangan eceran kaki lima dan los pasar pakaian, alas kaki, perlengkapan pakaian dan barang perlengkapan pribadi bekas",47895,"perdagangan eceran kaki lima dan los pasar pakaian, alas kaki, perlengkapan pakaian dan barang perlengkapan pribadi bekas",2024-08-19,true,ecommerce advertising,bliklan,Advertising,3,4679550,234932,13803718,1518408,0,15322126
